TYPE: TOPSTPTW
NODES: 50
TOURS: 2
T_MAX: 7308
ID X Y PROFIT BETA windowStart windowEnd
1 1380 939 0 0 0 7308
2 2848 96 74 0.001400 1667 3663
3 3510 1671 61 0.000725 1406 3644
4 457 334 81 0.002975 807 2120
5 3888 666 64 0.003650 2044 4277
6 984 965 69 0.002525 3289 3779
7 2721 1482 73 0.001175 2027 2695
8 1286 525 21 0.002975 2011 3488
9 2716 1432 18 0.002300 1246 3770
10 738 1325 93 0.001175 2650 6189
11 1251 1832 33 0.001175 228 1147
12 2728 1698 26 0.001850 2080 5620
13 3815 169 34 0.001400 1570 2361
14 3683 1533 96 0.004100 907 1256
15 1247 1945 52 0.003200 1099 2282
16 123 862 95 0.001625 2755 2830
17 1234 1946 40 0.000500 2719 5758
18 252 1240 62 0.003200 2996 6542
19 611 673 34 0.001400 41 1178
20 2576 1676 32 0.003200 2754 5601
21 928 1700 28 0.002300 2400 6421
22 53 857 20 0.002750 3401 4927
23 1807 1711 18 0.004550 1717 3855
24 274 1420 84 0.003650 3391 6219
25 2574 946 20 0.000500 1497 2124
26 178 24 32 0.000950 2545 5390
27 2678 1825 13 0.001175 1794 5771
28 1795 962 67 0.004325 1882 4811
29 3384 1498 32 0.000950 2490 7301
30 3520 1079 19 0.004775 1911 2562
31 1256 61 67 0.004325 679 5512
32 1424 1728 12 0.003200 3270 4274
33 3913 192 65 0.001625 2803 4330
34 3085 1528 33 0.003425 3490 5060
35 2573 1969 52 0.000950 3198 4152
36 463 1670 73 0.003425 1366 4346
37 3875 598 73 0.003425 756 3014
38 298 1513 21 0.002975 437 1104
39 3479 821 80 0.000500 1132 2220
40 2542 236 88 0.004550 2453 3351
41 3955 1743 38 0.004550 1855 4202
42 1323 280 83 0.001175 1800 5916
43 3447 1830 67 0.004325 2637 7286
44 2936 337 43 0.003425 2853 5374
45 1621 1830 41 0.002975 1215 4457
46 3373 1646 79 0.004775 2848 4567
47 1393 1368 71 0.000725 3547 4791
48 3874 1318 72 0.003200 280 2874
49 938 955 13 0.003425 177 3865
50 3022 474 86 0.004100 1802 3631
