TYPE: TOPSTPTW
NODES: 75
TOURS: 4
T_MAX: 3637
ID X Y PROFIT BETA windowStart windowEnd
1 3140 1401 0 0 0 3637
2 556 1056 92 0.003200 711 2105
3 3675 1522 77 0.004325 805 1960
4 1182 1853 75 0.003875 1241 2406
5 3595 111 26 0.001850 1327 3453
6 962 1895 77 0.004325 30 1317
7 2030 1186 76 0.004100 141 1054
8 3507 1851 58 0.004550 1762 2621
9 2642 1269 51 0.002975 472 2745
10 3438 901 29 0.004775 847 3149
11 3858 1472 30 0.002750 494 552
12 2937 1568 15 0.001625 516 2830
13 376 1018 54 0.003650 591 1810
14 839 1355 44 0.003650 53 1761
15 706 1925 31 0.002975 1815 3598
16 749 920 59 0.002525 1650 3358
17 298 615 23 0.003425 11 444
18 694 552 86 0.001850 83 1643
19 387 190 47 0.004325 819 2625
20 2801 695 86 0.004100 927 2048
21 3133 1143 56 0.004100 1800 1911
22 1517 266 83 0.001175 345 911
23 1538 224 62 0.000950 443 867
24 844 520 24 0.001400 190 1508
25 2639 1239 18 0.004550 1213 1917
26 3123 217 20 0.000500 902 1894
27 2489 1520 59 0.002525 1576 2176
28 3834 1827 91 0.000725 1399 2504
29 3417 1808 15 0.001625 1756 3301
30 2938 543 71 0.000725 1344 1861
31 71 1323 54 0.003650 1541 2388
32 3245 1828 43 0.003425 1223 3218
33 731 1741 52 0.003200 1685 2599
34 2312 1270 82 0.000950 1649 2456
35 2426 1851 57 0.004325 1683 2814
36 380 478 58 0.004550 1256 1330
37 2310 635 75 0.001625 1043 1455
38 2830 775 15 0.001625 1183 3188
39 3829 513 32 0.000950 1389 1403
40 3684 445 89 0.002525 1759 3614
41 171 514 65 0.001625 739 1536
42 627 1261 98 0.002300 410 767
43 1490 1123 13 0.003425 697 950
44 61 81 62 0.000950 1671 2637
45 422 542 74 0.001400 115 836
46 2698 1221 59 0.004775 40 1724
47 2372 127 79 0.004775 728 1226
48 177 1390 47 0.002075 411 2667
49 3084 748 62 0.003200 1021 1570
50 1213 910 63 0.001175 15 873
51 3 1817 30 0.000500 614 2608
52 1782 995 87 0.004325 758 826
53 3896 742 58 0.004550 1815 2113
54 1829 812 41 0.000725 1389 2039
55 1286 550 46 0.004100 1161 2504
56 3017 108 75 0.001625 1224 2420
57 2132 1432 64 0.001400 1038 2259
58 2000 1110 60 0.002750 464 2288
59 3317 1966 73 0.001175 671 1201
60 1729 1498 87 0.002075 634 1964
61 2408 1747 25 0.003875 53 444
62 3292 152 34 0.001400 638 2487
63 193 1210 63 0.001175 1071 1672
64 782 1462 94 0.001400 475 1666
65 2503 352 75 0.003875 1155 2111
66 1697 1924 31 0.000725 1330 1658
67 3821 147 18 0.002300 164 2070
68 3370 791 31 0.000725 1767 2246
69 3162 367 29 0.002525 254 2601
70 3938 516 54 0.003650 1048 2512
71 2741 1583 14 0.001400 1631 2667
72 2330 741 21 0.002975 1762 3282
73 3918 1088 66 0.001850 396 937
74 1794 1589 63 0.001175 1492 2168
75 2929 485 94 0.003650 1742 3412
