TYPE: TOPSTPTW
NODES: 175
TOURS: 3
T_MAX: 4920
ID X Y PROFIT BETA windowStart windowEnd
1 1357 1905 0 0 0 4920
2 2650 802 42 0.003200 1303 1351
3 1774 107 91 0.000725 2057 2599
4 1307 964 31 0.002975 2107 4622
5 3806 746 62 0.003200 1122 4214
6 2687 1353 90 0.000500 720 3073
7 43 1957 30 0.000500 799 2606
8 3092 1668 90 0.000500 2123 2508
9 185 1542 27 0.002075 1547 4697
10 834 629 33 0.001175 411 1651
11 40 462 62 0.000950 1518 1773
12 1183 1391 64 0.003650 813 2605
13 2048 1628 86 0.004100 326 2075
14 1097 643 40 0.000500 1404 4122
15 1838 1732 70 0.002750 2146 2708
16 234 1118 12 0.003200 1040 2881
17 3314 1881 75 0.003875 244 861
18 737 1285 52 0.000950 2032 2693
19 779 777 36 0.004100 1778 2802
20 2312 1949 41 0.000725 2394 2739
21 2576 189 75 0.001625 2188 2816
22 3078 1541 39 0.004775 1055 1810
23 2781 478 29 0.004775 324 2830
24 705 1812 97 0.004325 2025 3198
25 3409 1917 26 0.001850 42 2509
26 323 1714 67 0.004325 821 3988
27 1660 1556 76 0.004100 787 1376
28 3729 1188 67 0.004325 1413 2769
29 693 1383 16 0.004100 1158 1611
30 2361 640 41 0.000725 1907 4485
31 2433 1538 21 0.002975 1394 2733
32 554 1825 49 0.004775 40 2842
33 913 317 70 0.002750 220 325
34 3586 1909 15 0.003875 245 821
35 2636 727 43 0.001175 92 528
36 1000 457 27 0.004325 1432 3519
37 482 1337 29 0.004775 630 1858
38 3704 1082 26 0.001850 679 2579
39 3635 1174 49 0.002525 572 2634
40 1362 1526 18 0.002300 1461 4133
41 2049 417 46 0.001850 227 283
42 2552 1909 61 0.000725 1561 3656
43 3939 640 89 0.004775 1668 3256
44 219 898 47 0.004325 2134 2623
45 812 351 93 0.001175 672 3342
46 901 1552 33 0.003425 1593 3801
47 2513 1572 45 0.001625 307 1739
48 242 584 26 0.001850 1522 2755
49 826 1226 82 0.003200 419 560
50 3278 799 37 0.004325 178 3230
51 86 1065 81 0.002975 61 2710
52 14 454 28 0.002300 828 3275
53 1327 1893 80 0.000500 1629 3412
54 2773 1286 19 0.004775 1488 3456
55 2469 1838 87 0.002075 1395 4368
56 3835 963 38 0.004550 1417 1959
57 1031 428 29 0.004775 105 859
58 3853 1712 85 0.001625 2032 2217
59 1868 197 95 0.001625 981 2133
60 1544 863 77 0.002075 1938 2504
61 457 1607 94 0.001400 1873 2662
62 3174 1064 18 0.004550 266 709
63 192 1004 36 0.004100 2042 4015
64 2318 1925 23 0.001175 481 3106
65 2232 1374 16 0.001850 393 719
66 396 828 64 0.001400 170 1680
