TYPE: TOPSTPTW
NODES: 175
TOURS: 3
T_MAX: 4927
ID X Y PROFIT BETA windowStart windowEnd
1 3140 1401 0 0 0 4927
2 556 1056 92 0.003200 394 3042
3 3675 1522 77 0.004325 1967 3583
4 1182 1853 75 0.003875 331 2488
5 3595 111 26 0.001850 2073 3417
6 962 1895 77 0.004325 906 1091
7 2030 1186 76 0.004100 172 1799
8 3507 1851 58 0.004550 830 2554
9 2642 1269 51 0.002975 506 3740
10 3438 901 29 0.004775 1356 3260
11 3858 1472 30 0.002750 204 1211
12 2937 1568 15 0.001625 1440 2308
13 376 1018 54 0.003650 974 2571
14 839 1355 44 0.003650 699 3285
15 706 1925 31 0.002975 271 2671
16 749 920 59 0.002525 1124 1393
17 298 615 23 0.003425 2356 2778
18 694 552 86 0.001850 1990 4347
19 387 190 47 0.004325 1034 4016
20 2801 695 86 0.004100 2124 4130
21 3133 1143 56 0.004100 130 2946
22 1517 266 83 0.001175 2033 3038
23 1538 224 62 0.000950 2115 4117
24 844 520 24 0.001400 945 1041
25 2639 1239 18 0.004550 1368 4147
26 3123 217 20 0.000500 701 3320
27 2489 1520 59 0.002525 1207 1396
28 3834 1827 91 0.000725 1677 4453
29 3417 1808 15 0.001625 1293 4058
30 2938 543 71 0.000725 1379 4482
31 71 1323 54 0.003650 2345 4806
32 3245 1828 43 0.003425 1738 4035
33 731 1741 52 0.003200 1261 3674
34 2312 1270 82 0.000950 1619 3903
35 2426 1851 57 0.004325 572 1776
36 380 478 58 0.004550 2278 4176
37 2310 635 75 0.001625 1851 3379
38 2830 775 15 0.001625 2338 2741
39 3829 513 32 0.000950 1310 3296
40 3684 445 89 0.002525 2430 4223
41 171 514 65 0.001625 1535 1683
42 627 1261 98 0.002300 2383 2686
43 1490 1123 13 0.003425 408 2872
44 61 81 62 0.000950 1636 3649
45 422 542 74 0.001400 555 573
46 2698 1221 59 0.004775 519 2763
47 2372 127 79 0.004775 1276 3504
48 177 1390 47 0.002075 883 3304
49 3084 748 62 0.003200 1295 4052
50 1213 910 63 0.001175 742 2590
51 3 1817 30 0.000500 454 2871
52 1782 995 87 0.004325 1161 4336
53 3896 742 58 0.004550 1746 2249
54 1829 812 41 0.000725 525 1949
55 1286 550 46 0.004100 1050 2027
56 3017 108 75 0.001625 511 3373
57 2132 1432 64 0.001400 63 3269
58 2000 1110 60 0.002750 2161 2988
59 3317 1966 73 0.001175 1335 1683
60 1729 1498 87 0.002075 792 3538
61 2408 1747 25 0.003875 1528 2697
62 3292 152 34 0.001400 434 3561
63 193 1210 63 0.001175 290 1977
