TYPE: TOPSTPTW
NODES: 150
TOURS: 2
T_MAX: 7391
ID X Y PROFIT BETA windowStart windowEnd
1 3140 1401 0 0 0 7391
2 556 1056 92 0.003200 1150 2290
3 3675 1522 77 0.004325 662 820
4 1182 1853 75 0.003875 244 3648
5 3595 111 26 0.001850 3203 4616
6 962 1895 77 0.004325 509 3762
7 2030 1186 76 0.004100 1419 4530
8 3507 1851 58 0.004550 3439 4000
9 2642 1269 51 0.002975 1940 3875
10 3438 901 29 0.004775 1560 1695
11 3858 1472 30 0.002750 1066 2313
12 2937 1568 15 0.001625 2576 3950
13 376 1018 54 0.003650 2043 2273
14 839 1355 44 0.003650 2469 2735
15 706 1925 31 0.002975 1396 3110
16 749 920 59 0.002525 896 3292
17 298 615 23 0.003425 1091 1390
18 694 552 86 0.001850 3403 4692
19 387 190 47 0.004325 1387 3093
20 2801 695 86 0.004100 3686 4613
21 3133 1143 56 0.004100 43 1633
22 1517 266 83 0.001175 660 5240
23 1538 224 62 0.000950 2083 4899
24 844 520 24 0.001400 2679 4734
25 2639 1239 18 0.004550 2063 5718
26 3123 217 20 0.000500 2245 5879
27 2489 1520 59 0.002525 484 1462
28 3834 1827 91 0.000725 3675 5347
29 3417 1808 15 0.001625 3112 6747
30 2938 543 71 0.000725 3196 3677
31 71 1323 54 0.003650 2037 6192
32 3245 1828 43 0.003425 1373 4248
33 731 1741 52 0.003200 2778 6058
34 2312 1270 82 0.000950 1714 3407
35 2426 1851 57 0.004325 1952 6668
36 380 478 58 0.004550 2469 4992
37 2310 635 75 0.001625 2768 5389
38 2830 775 15 0.001625 2143 5540
39 3829 513 32 0.000950 1859 3572
40 3684 445 89 0.002525 2476 4785
41 171 514 65 0.001625 1622 5975
42 627 1261 98 0.002300 662 3551
43 1490 1123 13 0.003425 2409 7080
44 61 81 62 0.000950 1206 3744
45 422 542 74 0.001400 317 3616
46 2698 1221 59 0.004775 523 2466
47 2372 127 79 0.004775 175 3250
48 177 1390 47 0.002075 76 2083
49 3084 748 62 0.003200 2889 3833
50 1213 910 63 0.001175 2655 5177
51 3 1817 30 0.000500 1418 1480
52 1782 995 87 0.004325 1795 5415
53 3896 742 58 0.004550 3659 4609
54 1829 812 41 0.000725 40 4598
55 1286 550 46 0.004100 373 631
56 3017 108 75 0.001625 43 1008
57 2132 1432 64 0.001400 1963 6715
58 2000 1110 60 0.002750 3211 3467
59 3317 1966 73 0.001175 445 2698
60 1729 1498 87 0.002075 68 1728
61 2408 1747 25 0.003875 3154 4382
62 3292 152 34 0.001400 2400 5727
63 193 1210 63 0.001175 740 5185
64 782 1462 94 0.001400 2723 7288
65 2503 352 75 0.003875 3255 6358
66 1697 1924 31 0.000725 428 917
67 3821 147 18 0.002300 1079 3904
68 3370 791 31 0.000725 1191 4108
69 3162 367 29 0.002525 2422 7142
70 3938 516 54 0.003650 412 1369
71 2741 1583 14 0.001400 3409 4284
72 2330 741 21 0.002975 2185 4365
73 3918 1088 66 0.001850 2663 6891
74 1794 1589 63 0.001175 768 2523
75 2929 485 94 0.003650 103 2490
76 3453 1998 61 0.002975 1209 1298
77 896 705 81 0.000725 3662 4510
78 399 850 89 0.002525 1911 3049
79 2614 195 29 0.002525 1854 6479
80 2800 653 43 0.003425 605 3512
81 2630 20 50 0.002750 2122 3474
82 563 1513 16 0.004100 3080 5494
83 1090 1652 52 0.000950 3409 3785
84 2009 1163 32 0.003200 1140 4796
85 3876 1165 11 0.000725 3270 7376
86 3084 774 88 0.004550 1871 5212
87 1526 1612 88 0.004550 2545 4442
88 1612 328 60 0.000500 1225 3152
89 1423 1322 55 0.001625 3027 6795
90 3058 1276 24 0.003650 813 1039
91 3782 1865 77 0.002075 2542 5285
92 347 252 69 0.004775 763 2657
93 3904 1444 48 0.002300 484 2088
94 2191 1579 90 0.002750 1373 3690
95 3220 1454 94 0.003650 2379 4775
96 468 319 77 0.002075 2753 6515
97 3611 1968 99 0.004775 3389 6245
98 3114 1629 73 0.001175 363 1090
99 3515 1892 17 0.002075 777 5205
100 3060 155 75 0.003875 629 4431
