TYPE: TOPSTPTW
NODES: 125
TOURS: 4
T_MAX: 3695
ID X Y PROFIT BETA windowStart windowEnd
1 3140 1401 0 0 0 3695
2 556 1056 92 0.003200 548 2674
3 3675 1522 77 0.004325 479 2837
4 1182 1853 75 0.003875 454 1101
5 3595 111 26 0.001850 1133 2141
6 962 1895 77 0.004325 175 2304
7 2030 1186 76 0.004100 1511 1985
8 3507 1851 58 0.004550 1594 3601
9 2642 1269 51 0.002975 39 251
10 3438 901 29 0.004775 255 885
11 3858 1472 30 0.002750 1491 2212
12 2937 1568 15 0.001625 334 1974
13 376 1018 54 0.003650 863 946
14 839 1355 44 0.003650 1013 2480
15 706 1925 31 0.002975 909 2488
16 749 920 59 0.002525 1689 2378
17 298 615 23 0.003425 1497 3397
18 694 552 86 0.001850 321 1074
19 387 190 47 0.004325 1020 1068
20 2801 695 86 0.004100 683 2190
21 3133 1143 56 0.004100 259 1898
22 1517 266 83 0.001175 1470 1737
23 1538 224 62 0.000950 417 1984
24 844 520 24 0.001400 572 1506
25 2639 1239 18 0.004550 38 58
26 3123 217 20 0.000500 613 2049
27 2489 1520 59 0.002525 1257 2674
28 3834 1827 91 0.000725 502 757
29 3417 1808 15 0.001625 60 259
30 2938 543 71 0.000725 87 943
31 71 1323 54 0.003650 1075 2089
32 3245 1828 43 0.003425 1265 1641
33 731 1741 52 0.003200 1556 2015
34 2312 1270 82 0.000950 1829 2877
35 2426 1851 57 0.004325 1243 3500
36 380 478 58 0.004550 199 844
37 2310 635 75 0.001625 1211 2932
38 2830 775 15 0.001625 1195 2039
39 3829 513 32 0.000950 1794 2588
40 3684 445 89 0.002525 572 771
41 171 514 65 0.001625 870 2732
42 627 1261 98 0.002300 898 1955
43 1490 1123 13 0.003425 1382 2785
44 61 81 62 0.000950 1067 1670
45 422 542 74 0.001400 1266 1696
46 2698 1221 59 0.004775 632 2654
47 2372 127 79 0.004775 1438 2780
48 177 1390 47 0.002075 337 1820
49 3084 748 62 0.003200 511 594
50 1213 910 63 0.001175 397 2849
51 3 1817 30 0.000500 1395 2049
52 1782 995 87 0.004325 506 1547
53 3896 742 58 0.004550 387 2699
54 1829 812 41 0.000725 735 1464
55 1286 550 46 0.004100 1174 1639
56 3017 108 75 0.001625 1523 3600
57 2132 1432 64 0.001400 39 2402
58 2000 1110 60 0.002750 499 1026
59 3317 1966 73 0.001175 797 2388
60 1729 1498 87 0.002075 595 2003
61 2408 1747 25 0.003875 817 2391
62 3292 152 34 0.001400 1677 3526
63 193 1210 63 0.001175 1811 2863
64 782 1462 94 0.001400 168 2432
65 2503 352 75 0.003875 564 2032
66 1697 1924 31 0.000725 1640 2116
67 3821 147 18 0.002300 1184 2966
68 3370 791 31 0.000725 933 3304
69 3162 367 29 0.002525 1791 1918
70 3938 516 54 0.003650 367 479
71 2741 1583 14 0.001400 731 1066
72 2330 741 21 0.002975 585 1106
73 3918 1088 66 0.001850 1679 3075
74 1794 1589 63 0.001175 999 1141
75 2929 485 94 0.003650 1619 3336
76 3453 1998 61 0.002975 1111 2088
77 896 705 81 0.000725 1832 2638
78 399 850 89 0.002525 54 1739
79 2614 195 29 0.002525 75 2363
80 2800 653 43 0.003425 683 1195
81 2630 20 50 0.002750 1580 2730
82 563 1513 16 0.004100 198 1508
83 1090 1652 52 0.000950 495 2908
84 2009 1163 32 0.003200 620 1387
85 3876 1165 11 0.000725 55 2127
86 3084 774 88 0.004550 245 1833
87 1526 1612 88 0.004550 1205 2692
88 1612 328 60 0.000500 1693 2613
89 1423 1322 55 0.001625 179 1129
90 3058 1276 24 0.003650 1364 1849
91 3782 1865 77 0.002075 1491 1626
92 347 252 69 0.004775 1180 3412
93 3904 1444 48 0.002300 1670 2331
94 2191 1579 90 0.002750 1506 1879
95 3220 1454 94 0.003650 1151 2574
96 468 319 77 0.002075 217 2474
97 3611 1968 99 0.004775 656 839
98 3114 1629 73 0.001175 1558 1905
99 3515 1892 17 0.002075 45 1258
100 3060 155 75 0.003875 364 2628
101 2995 264 29 0.004775 333 1163
102 202 233 85 0.003875 1099 1192
103 981 848 39 0.002525 1147 3096
104 1346 408 54 0.003650 37 889
105 781 670 21 0.002975 1544 2655
106 1009 1001 40 0.002750 1614 3066
107 2927 1777 34 0.001400 1756 2119
108 2982 949 71 0.002975 1591 2500
109 555 1121 66 0.004100 534 601
110 464 1302 66 0.001850 82 2050
111 3452 637 49 0.002525 1252 2230
112 571 1982 43 0.003425 1426 1705
113 2656 128 94 0.001400 1642 1907
114 1623 1723 26 0.001850 61 1939
115 2067 694 71 0.000725 876 2704
116 1725 927 52 0.003200 166 920
117 3600 459 19 0.004775 507 2217
118 1109 1196 65 0.001625 1382 3677
119 366 339 85 0.001625 934 1650
120 778 1282 90 0.000500 908 3266
121 386 1616 32 0.000950 1479 2091
122 3918 1217 15 0.003875 1751 3378
123 3332 1049 71 0.000725 636 718
124 2597 349 76 0.001850 1264 3378
125 811 1295 46 0.001850 397 716
