TYPE: TOPSTPTW
NODES: 200
TOURS: 2
T_MAX: 7380
ID X Y PROFIT BETA windowStart windowEnd
1 1357 1905 0 0 0 7380
2 2650 802 42 0.003200 2701 4280
3 1774 107 91 0.000725 3252 6643
4 1307 964 31 0.002975 2976 6983
5 3806 746 62 0.003200 2668 4193
6 2687 1353 90 0.000500 476 2827
7 43 1957 30 0.000500 343 804
8 3092 1668 90 0.000500 2934 3302
9 185 1542 27 0.002075 1313 3948
10 834 629 33 0.001175 3641 4095
11 40 462 62 0.000950 2068 3543
12 1183 1391 64 0.003650 2927 3705
13 2048 1628 86 0.004100 3148 3678
14 1097 643 40 0.000500 514 1048
15 1838 1732 70 0.002750 529 2866
16 234 1118 12 0.003200 994 1642
17 3314 1881 75 0.003875 1496 4212
18 737 1285 52 0.000950 2153 6358
19 779 777 36 0.004100 3455 5545
20 2312 1949 41 0.000725 404 4400
21 2576 189 75 0.001625 1621 5449
22 3078 1541 39 0.004775 2664 5509
23 2781 478 29 0.004775 688 5175
24 705 1812 97 0.004325 3454 4057
25 3409 1917 26 0.001850 2263 5222
26 323 1714 67 0.004325 3173 4398
27 1660 1556 76 0.004100 3414 5846
28 3729 1188 67 0.004325 2837 6004
29 693 1383 16 0.004100 2869 6048
30 2361 640 41 0.000725 3248 4507
31 2433 1538 21 0.002975 3074 5940
32 554 1825 49 0.004775 2952 6615
33 913 317 70 0.002750 1143 4219
34 3586 1909 15 0.003875 495 4829
35 2636 727 43 0.001175 3472 3821
36 1000 457 27 0.004325 2394 5597
37 482 1337 29 0.004775 1776 3977
38 3704 1082 26 0.001850 345 3394
39 3635 1174 49 0.002525 1395 4719
40 1362 1526 18 0.002300 285 2294
41 2049 417 46 0.001850 3425 4422
42 2552 1909 61 0.000725 2083 5747
43 3939 640 89 0.004775 3635 5048
44 219 898 47 0.004325 394 4575
45 812 351 93 0.001175 887 1612
46 901 1552 33 0.003425 407 927
47 2513 1572 45 0.001625 1407 2419
48 242 584 26 0.001850 1573 3627
49 826 1226 82 0.003200 1164 2520
50 3278 799 37 0.004325 861 3574
51 86 1065 81 0.002975 3586 4092
52 14 454 28 0.002300 2212 3665
53 1327 1893 80 0.000500 3620 3844
54 2773 1286 19 0.004775 3632 4493
55 2469 1838 87 0.002075 381 4396
56 3835 963 38 0.004550 800 2107
57 1031 428 29 0.004775 1599 5775
58 3853 1712 85 0.001625 781 4851
59 1868 197 95 0.001625 2791 3310
60 1544 863 77 0.002075 364 2506
61 457 1607 94 0.001400 700 1111
62 3174 1064 18 0.004550 2507 5873
63 192 1004 36 0.004100 2270 6821
64 2318 1925 23 0.001175 1052 4207
65 2232 1374 16 0.001850 2055 2808
66 396 828 64 0.001400 2748 4847
67 2365 1649 64 0.003650 1788 6172
68 2499 658 17 0.004325 1139 4240
69 1410 307 17 0.004325 2337 5294
70 2990 214 64 0.001400 1451 1570
71 3646 1018 84 0.001400 2425 4989
72 3394 1028 22 0.000950 1594 2534
73 1779 90 79 0.002525 803 2312
74 1058 372 90 0.002750 2572 4368
75 2933 1459 82 0.003200 467 5308
76 3099 173 42 0.003200 1091 4906
77 2178 978 16 0.004100 2711 6217
78 138 1610 48 0.002300 1554 2584
79 2082 1753 65 0.003875 890 5209
80 2302 1127 19 0.002525 660 4494
81 805 272 97 0.004325 3079 7054
82 22 1617 29 0.004775 2867 3091
83 3213 1085 78 0.004550 1981 4533
84 99 536 15 0.003875 3489 5276
85 1533 1780 83 0.003425 826 5286
86 3564 676 20 0.000500 2431 3796
87 29 6 45 0.003875 1664 2096
88 3808 1375 63 0.001175 1547 5332
89 2221 291 92 0.003200 1220 3009
90 3499 1885 84 0.001400 3198 3942
91 3124 408 32 0.003200 244 305
92 781 671 22 0.003200 2075 6631
93 1027 1041 98 0.002300 617 3930
94 3249 378 37 0.002075 2272 3199
95 3297 491 18 0.002300 180 3323
96 213 220 83 0.003425 323 4441
97 721 186 17 0.002075 3130 3141
98 3736 1542 68 0.004550 2503 4230
99 868 731 79 0.004775 1273 4098
100 960 303 13 0.001175 3196 3349
101 1380 939 79 0.004775 1389 2797
102 2848 96 74 0.001400 1586 4587
103 3510 1671 61 0.000725 3114 3850
104 457 334 81 0.002975 2021 5043
105 3888 666 64 0.003650 3394 6073
106 984 965 69 0.002525 1307 3627
107 2721 1482 73 0.001175 2417 4437
108 1286 525 21 0.002975 1990 2304
109 2716 1432 18 0.002300 2930 3601
110 738 1325 93 0.001175 128 4649
111 1251 1832 33 0.001175 2211 3103
112 2728 1698 26 0.001850 2420 6360
113 3815 169 34 0.001400 3397 6040
114 3683 1533 96 0.004100 3519 6609
115 1247 1945 52 0.003200 441 1488
116 123 862 95 0.001625 270 4515
117 1234 1946 40 0.000500 1370 3696
118 252 1240 62 0.003200 2536 3665
119 611 673 34 0.001400 1788 5742
120 2576 1676 32 0.003200 2953 5247
121 928 1700 28 0.002300 2873 4460
122 53 857 20 0.002750 1383 5325
123 1807 1711 18 0.004550 1093 1511
124 274 1420 84 0.003650 2090 5399
125 2574 946 20 0.000500 3572 4122
126 178 24 32 0.000950 3115 6454
127 2678 1825 13 0.001175 2526 5008
128 1795 962 67 0.004325 2644 4083
129 3384 1498 32 0.000950 2224 7012
130 3520 1079 19 0.004775 2684 3881
131 1256 61 67 0.004325 2502 4374
132 1424 1728 12 0.003200 1455 5294
133 3913 192 65 0.001625 1507 4717
134 3085 1528 33 0.003425 762 5122
135 2573 1969 52 0.000950 435 4467
136 463 1670 73 0.003425 3671 6695
137 3875 598 73 0.003425 1329 3173
138 298 1513 21 0.002975 3181 3476
139 3479 821 80 0.000500 1922 3302
140 2542 236 88 0.004550 2921 6279
141 3955 1743 38 0.004550 2228 4646
142 1323 280 83 0.001175 3185 4118
143 3447 1830 67 0.004325 3441 3532
144 2936 337 43 0.003425 2078 4354
145 1621 1830 41 0.002975 3685 3731
146 3373 1646 79 0.004775 2929 3090
147 1393 1368 71 0.000725 3297 4572
148 3874 1318 72 0.003200 3217 4802
149 938 955 13 0.003425 3470 4655
150 3022 474 86 0.004100 3143 3431
151 2482 1183 75 0.001625 1670 3099
152 3854 923 17 0.004325 2527 2936
153 376 825 41 0.000725 2782 6027
154 2519 135 54 0.003650 3303 6028
155 2945 1622 77 0.002075 2799 3718
156 953 268 61 0.000725 1513 2064
157 2628 1479 67 0.002075 3293 5352
158 2097 981 28 0.004550 1704 4476
159 890 1846 46 0.004100 673 5508
160 2139 1806 85 0.001625 1766 3021
161 2421 1007 18 0.002300 3578 7046
162 2290 1810 60 0.000500 1180 5934
163 1115 1052 17 0.002075 3387 6244
164 2588 302 20 0.002750 1942 6773
165 327 265 62 0.003200 2074 6629
166 241 341 52 0.000950 2792 3302
167 1917 687 94 0.001400 602 2806
